NEUTRAL,I have stayed at this hotel numerous times over the years and the quality of staff never improves. Due to the influx of oilfield activity they are definately there to make money and put customer service last. Same Story for the Best Western in Beeville. Must be a new corporate mandate!. The carpets were dirty and there were numerous hairs still in the shower when we checked in. Amenities are minimal and so are the number of towels at times!. But if you are tired and dont want to drive to San Antonio or Corpus...this is the place to stay. Room Tip: Get an upstairs room to avoid hearing the person above you all night long!
NEGATIVE,The location is incredible!  But that is it...it was the noisiest hotel I have ever stayed at.  Every time someone got on the elevator you could hear it going up and down all night  long and our room wasn't even that close to it.  Also could hear toilets flushing and doors closing all night.  Got NO sleep the entire night.  I would NEVER recommend this hotel to anyone.
POSITIVE,"this was a great place to stay! the hotel is in a beautiful location. Conveniently located to area restaurants. The pool and hot tub were great. My only suggestion is, to send an e mail Confirmation. There was a mix up on our reservation. even though the manager was nice about it, An e mail confirmation would have avoided all of this. Room Tip: ask for a room facing the mountains, not the parking lot."
POSITIVE,very good staff was excellent location was good could use better cable tv more channels expand it
NEUTRAL,"Stayed at the BW Greenwell Inn for 1 night.. Reasonably comfortable room with the usual facilites - what spoit it for us was the position of the room. Rooms are around the ""L"" shaped parking lot .We arrived early evening,and went off in search of a meal - ended up at Eddie Mc Stiifs .Excellent meal - we had Orange Roughy. We had not realised that our corner room was one along from the Coco-Cola / ice machine until the constant rumblings kept us awake. Next morning we went to the Chinese restuarant on the right hand side as you drive into the BW for their ""buffet breakfast"" . OK ,we did not expect much for 6.99 but what we had was not very good (and that's being kind). coffee 2.50 extra- juice 1.85 extra. If you stay at the BW - make sure you do not take a room near the ice machine - and buy some breakfast items and eat in your room."
POSITIVE,"Have stayed here many times and will continue to. Pool is very nice and a great place to spend your time. Fantastic place for birthday parties too. Lighthouse water slide is great! Clean hotel with friendly staff. Restaurant isn't what it used to be, but still decent. It's close by to many other good eateries though. Room Tip: Poolside lower floor room."
NEUTRAL,Check-in took a long time. The front desk was having difficulty finding out if rooms were clean. Poor lighting in business/computer area. No ventalation in fitness room-very hot. Beds very comfortable. Wide variety of hot and cold breakfast items - very good.
POSITIVE,"good location, clean room, convenient to national park"
POSITIVE,It was very comfortable and affordable. We had been in Yellowstone and Jackson Hole and was appalled at the cost for what you got. A real rip off. Ruby's was very affordable and beautiful. We were with out family from Italy and they were very impressed.
POSITIVE,"We have really enjoyed our stays here. The rooms are very nice, the host is very helpful. The only problem we had was with parking. The walk from here to Disneyland was very pleasant."
POSITIVE,The room was kitschy and cute. We loved the enclosed patio and large room. The beds were comfortable.
POSITIVE,The stay was plesent and good. We all liked it and will recommend to our friends
POSITIVE,"The room was clean, comfortable and quiet. Nothing extraordinary but I'd stay here again."
POSITIVE,"We came down for a weekend stay to visit with Family. We found the room to be clean, comfortable and quiet! I recommend staying here. Easy on/off access to interstate."
NEUTRAL,Not bad for an older Best Western type motel. Highway entrance/exit can be an exciting experience.
POSITIVE,"I like that I could count on the ""Best Western"" standard of cleanliness and overall ""room comfort"" (regardless of where I have travelled)."
POSITIVE,My boyfriend and I stayed at this hotel because it was near Howe Caverns. We arrived late at night. We were able to park our car around the side of the hotel in front of the entrance nearest to where our room was. I rather be able to walk in through a side entrance than by a front desk and have to say hello every time I come and leave. Call me anti-social! The room wasn't super fancy. The decor was bland. Everything was clean. I always check for bed-bugs and there weren't any. i didn't see any hair on the sheets or anything of that sort. The shower was clean. We ate at the restaurant in the morning. We just missed breakfast serving time but the waitress was nice enough to still serve us breakfast. Interior was bland but it was clean and the waitstaff looked well groomed. I had the Eggs Benedict. It would have been good had it not been drowned in that sauce. (I think its called halandaise sauce?) It was still edible and looked fresh. The waitstaff was very friendly. I give this place an A-. (The minus because of the bland decor)
POSITIVE,"I had a training in Downey for my work, I took my family with me, we choose this hotel, and we really liked it. If we go to that area we will choose it again, it is kids friendly, and very clean, the breakfast was good. Room Tip: double beds"
POSITIVE,Excellent. The room was fine and from the moment of reservation to check out. Great service. Very close to Kaiser hospital.
POSITIVE,good
NEUTRAL,"Bed was comfortable, location was close to where I needed to be and the price was reasonable. There was a restaurant in the building so I was able to have breakfast before starting my day."
POSITIVE,"like others here..we booked through HOTWIRE fo an unbelievably low rate that included breakfast. the room was recently renovated and the bed was comfortable. our king suite included a nice sofa, microwave and fridge. This is a GOODIE!! BOOK it! Room Tip: side exit reentry is possible! so ask for the first floor near the exits for added convenience"
POSITIVE,"On a road trip we were unsure what hotel we would find in this small town, especially considering we had a dog. They were friendly, prices were reasonable, and location was amazing! We knew we were on the beach, but did not notice until the morning light that we were RIGHT on the beach! What an incredible room and view. Would recommend to anyone."
POSITIVE,"We stayed here for our 28th anniversary, and enjoyed our stay. The room was great, the king size bed faced the Pacific, so the views were absolutely gorgeous. The motel was very clean inside and out,and the staff were outstanding. We will return to Brookings for our 30 anniversary and stay here again. this was our best motel all week."
NEGATIVE,"The room was not clean, the air conditioner was loud and ran all night without effectively cooling the room. No soap in the room when I checked in. The hotel and the rooms did not look like the pictures on the web site. I/We will choose a different place to stay next time we are traveling through Fredericksburg."
NEGATIVE,"They'll be back @BWFalmouthBeach. Sadly due to a severe fire on 30/04/12, Best Western Falmouth Beach Hotel is closed until further notice."
NEGATIVE,"This hotel is NOT a family hotel, and that needs to be stated. My family booked 4 rooms to stay at for my brothers wedding, he had an arrangement with the hotel, and we were all on different floors. The fourth floor is a smoking floor, even though it has non smoking rooms on it, they still smell like smoke. And even though they say they provide cribs, they dont. When I asked for the crib they showed me a newborn infant crib that was not even put together! This was the only hotel I have ever been to that did not have a pack'n'play, and the manager said she was told by her supervisior that she could not get one either. Most of the rooms do not even have bathtubs, so good luck trying to bathe your young children in a shower. Breakfast ended at 9 in the morning!!! Who wants to go on vacation and rush out of bed by 9 in order to get breakfast? And again, if you have young children dont even bother because they dont even have one high chair in the whole hotel. Since we had traveled halfway across the country to go to my brothers wedding, a playpen and high chair were not things I could fly with and not being provided by the hotel really put a damper on things. There were no towels provided for the pool. Housekeeping told us to ask the front desk and the front desk had to go to housekeeping to get them. On check out day we were all checked out at 11 and we had to wait an hour or so for our ride to the airport. After waiting in the lobby and using the bathroom, we were told that we needed to leave because once we checked out we were not allowed to use any of the hotel facilities. Even though we had just paid for four rooms for four nights!!! I dont know if this is just how they run things in the South or just at this hotel, but we were all highly disappointed. This seems to be a business hotel and not one for families of any sort, and thats how it should be advertised."
NEGATIVE,"Upon arrival we were given a room that was under construction, had no help with our bags to the room. When we got the room switched out the room was old and smelled bad. We had to use air freshener. The bathrooms smelled like body odor and had no vent fan. The bed was very uncomfortable. When we called to the front desk to see if we could get an extra pillow and towels we weretold they didn't have any extra pillows and we would have to come down and get our own towels. It wasn't the worst it was just not what we wanted to have spent our vacation money on. ... Pros: It was close to the beach. Cons: It smelled bad and was very old looking and the beds were uncomfortable."
POSITIVE,Friendly and accomodating staff Cleanliness
POSITIVE,Doranda was very helpful when we got in. Best Service Clerk EVER! Rooms are very clean and comfy beds too!
POSITIVE,Logo and sign
POSITIVE,"Nice, new rooms, great to have a pool, slightly odd location by the freeway (but actually worked out well, as it is between downtown napa and yountville, which made travelling around the region very easy)."
POSITIVE,"It was a clean non-smoking room, staff was very nice. Check in was easy and stayed until 3 pm on check out day for an extra charge. The refrigerator and microwave were nice in the room, coffee pot and supplies came in handy too. They do need to improve on the amount of electrical outlets! Or just bring a power stripe with you for phones, iPads/laptops. Stayed on the pool side of the hotel on the ground floor and did not have any issues with noise and the pool was being used by other guest. Ate a nice dinner at Page's and had a breakfast and a lunch/early dinner at Perkin's, both just across the parking lot. Found both places to be nice and clean with average tasting food and service was good considering they were both understaffed with help wanted signs posted on marque and enterance."
POSITIVE,It was a very clean and we had everything we needed and if we needed extra things they brought it right to us. it was a good thing and the best hotell i have stayed in. cant wait to go again.
POSITIVE,"The house was great. The only complaint we had is that the website does not lead you to understand that this property is LITERALLY on the main road. it is in fact in walking distance to the Kitchen Kettle but on a very noisy corner. I mean, 24/7. We took a fan with us annd turned it up and we were able to sleep but my poor parents did not in the top left bedroom and were up all night. My inlaws stayed in the king room downstairs and turned on the air conditioner in the window and were able to sleep. GREAT house - just take a fan. I also told the rental office that the utensils in the kitchen were pitiful. they were broke and in very odd places. They told me they were going to tell housekeeping. The ambiance of thee house is great and the convenience. We WOULD stay there again - just be prepared! Room Tip: take a floor fan~!"
POSITIVE,"Maybe it's been awhile since I've stayed in a Best Western, or maybe I've stayed in too many budget hostels, but I thought that it was really nice. Far better than I was expecting. The rooms weren't cheap, but it was high season, and they were very spacious, very clean, and tastefully decorated. Nice toiletries are provided. We had two 2nd-floor rooms in the annex, one on the end with a patio next to it, and one more in the middle. I stayed in the room on the end, and heard no other room noise at all. My uncle stayed in a room closer to the middle, and could hear one of his neighbors stomping around. The only noise I heard was from the rain pouring onto the roof at night, which was unusually loud. I could park our car just behind the annex, and it's a short hop past the pool to the main lodge. The front desk was friendly, the lobby was comfortable and great for sitting and reading. Pool and gym looked clean and inviting, though we used neither. Breakfast was fine, nothing to complain about. The kitchen does its best to keep up with the demand for sliced fruit, there are frozen egg patties that you can heat in the microwave, there is no meat, there are lots of breads and muffins and cereal, there is oatmeal for people wanting a healthy option, and both kids and adults really enjoy using the waffle makers. The seating area is bright and clean. We stayed two nights and used the hotel as a base for driving through Glacier and Waterton Lakes. Downtown Whitefish is just down the street. I would have happily stayed for a third night if they had space, but we had to move to Kalispell. I definitely preferred staying in Whitefish over Kalispell, and would stay here again."
POSITIVE,"This is a great place to stay. We loved our room, it was clean with lots of space. Next time we go back to visit our family, we will stay at this place. Thanks for making our stay so relaxing and enjoyable."
POSITIVE,"Very comfortable spot! We LOVED being on the trails around the U of O campus, including the Prefontaine Trail and being right along the Williamette. Will will stay again!!!"
NEGATIVE,"This is a thieving dealership because they charge $1495 for four pieces of plastic that you can buy in any auto parts store for $8. Yes, that's right. These thieves believe that buyers are stupid. I wonder how many people were ripped off by this scam. Buyers beware."
POSITIVE,Very reasonable rate. Nice and quiet. Will visit again.
POSITIVE,"Nice, clean room...friendly staff. Close to downtown Charleston. I would definitely stay again."
POSITIVE,"just passing through, but the hotel was clean and comfortable (breakfast was also good, better than std. continental). Pros: Free breakfast Free Internet"
POSITIVE,"Loved the room, loved the staff, they really go out of their way for you. The food in the lounge area was great, the room service was prompt and reasonably priced and I enjoyed not having to leave the property if I didn't want to. Great location, and I was so comfortable there, everything you need is there. I will ONLY stay there on my next trip to Bozeman. The staff was really friendly and recommended some great places to eat! Way better than the ""average"" Best Western, this is a jewel in the chain. Room Tip: There is no elevator, so if you have a lot of stuff, try for a first floor room. However, if not, th..."
NEUTRAL,"Overall it's a nice place to stay, my room was updated & bed was comfortable!"
POSITIVE,We loved this place. The room was super clean with all the nice little amenities. The ocean front view was fantastic. The beds were quite comfortable and we didn't have any complaints at all. Worth every penny. Room Tip: Best to book directly with the hotel during the off season for lowest rates.
NEUTRAL,"The staff tries hard, but the hotel is won off and shabby. It would be acceptable for an off-exit motel when you drive across the country, but when in Vegas you should look for more enjoyable choices (and there are plenty of them!) for the same price. I only stayed there for two days when the strip hotels were fully booked for the superbawl weekend (it always comes unexpected for me)"
POSITIVE,We really loved this place. The room was very clean and the beds were comfortable. We both got a good night sleep. The staff was friendly and courteous. You get a free breakfast in the morning and the selection was great. They have an onsite restaurant and bar. We had a great meal and drinks from the friendly staff and the price was what I had expected. The atmosphere was astounding and for all the people that were there it was very pleasant and quiet. I definitely will stay there again.
NEUTRAL,"We stayed here in the spring of 2011, off season. We thoroughly enjoyed North Myrtle Beach, especially this time of year when the beach and roads are not crowded. That is the good news. Now let’s consider the hotel. The first thing you notice is the parking. There isn’t any. And when you do manage to get your car into a slot, good luck getting out again without whacking a pillar, a luggage cart, or a hotel guest (bonus points if you get all three). You can park in a small plain unsecured lot across the street. In the lobby you’ll find friendly staff and the typically decent Best Western breakfast room. On the way to your room, if you need a luggage cart as we did for our group of four, the path to the room will make you think you were entered into a reality TV show along the lines of The Amazing Race. Your challenge is to discover a path into the tiny outdoor elevator foyer, get your cart into that foyer without letting it tip over, somehow managing to open the door and pull the cart through at the same time, figure out how to get the cart into the elevator with no room to maneuver and with everyone else standing outside because there is no room in the foyer for the cart and people, and then somehow get the cart out of the elevator. Rolling it to your room is then pretty normal. Getting into and out of your room: Would you expect this to be a challenge? These rooms have a dangerously high door threshold. I kept slamming my foot on the threshold, almost scoring a face plant after a one and a half gainer. This is especially pleasant when barefoot or in sandals (this is a beach property). Cleanliness is not this hotel’s forte. Of course, this is typical of lower cost beach front hotels. That’s not to say it’s bad. We had a clean bed and slept well. We stayed in their Executive Two Room Suite, a free upgrade for my diamond status. This room comes with certain unusual amenities. The air conditioning unit strives hard to be loud enough so you don’t have to worry about maintaining your end of pesky conversations. It even puts out an odor that encourages a good game of “what is that smell?” It comes with a tiny kitchenette that had its most recent thorough cleaning a few decades ago. The second room has an uncomfortable work table and chair, a couch, coffee table, and small balcony. Sit in the couch and get an extended stay; you’ll never get out of it. The free Internet access worked reasonably well…for three minutes of our three day stay. I reported the problem to the front desk and they later reported that it had been fixed. I suppose that would be true if you brought a directional antenna so you could pick up a signal from a neighboring hotel. My in-laws were isolated to their room, being unable to go out and enjoy the balcony because smoking is allowed on the balconies. So their neighbor’s smoke wafted directly onto their balcony every day. I have more comprehensive information at FrictionFactor dot com. Counterpoint One of our sons stayed here at the Ocean Sands the year before and he and his wife enjoyed their stay."
NEGATIVE,"This room was crap. At first, we were put into a sauna of a room and told that ""it gets so hot upstairs bc of summer and I just turned the ac on because you did not have reservation"" , but clearly this was not the case, because the other room we got was comfortable. The ac was not blowing cold. We were given a different room, but when asked why the WiFi want working, the lady told us that ""our computer go down sometime"" ...... pretty unacceptable, and also an excuse. But its a bed that opens to an interior hallway, which is less than common around here. also, I have to note that I have three large bug bites on my legs now. Wouldn't recommend but don't be afraid to try it , maybe they'll improve things. Liked: Location, Value Disliked: Rooms, Service"
POSITIVE,"We booked the weekend to visit Blue Bayou Waterpark. I was very disappointed with the room the clerk gave us at first. It smelled of roach spray, We immediately asked for another room and was happy with the cleanliness of the next room. The atrium was not very well air conditioned and we were uncomfortable eating a very good breakfast. A quiet relaxing weekend overall and we would not mind staying again."
POSITIVE,"Our very clean room was facing the pool area. It was very quiet. In fact, we did not realize how many guests were staying there until we went to breakfast. The full breakfast was filling. The landscaping full of flowers, cactus and palm trees was a pleasure to see in the December. We definitely would go back or recommend this hotel to couples or families."
POSITIVE,"Nice rooms, large bathroom, comfy bed. Even had working small refrigerator. Nice balcony. A/C and Heat both worked well."
NEUTRAL,"Nice room, great location, but something of a disappointment. Upon arrival at this lakeside motel, we immediately got a bad feeling from the chilly reception from the somewhat surly staff. Our room was nicely sized and fairly well appointed with a very comfy bed. However, the a/c was very loud and impossible to regulate, as was the shower temperature and pressure. And our promised ""courtyard"" view? A wall and a parking lot. The advertised 25 ft long breakfast bar was below average and well below 25 ft long. It was no surprise when upon checkout, no one asked whether everything was alright with our stay. (I really like when they do - its a good chance to offer a compliment or inform the staff of any problem.) Well, it wasn't, but they didn't seem to care. Room Tip: Pay the extra for lakefront view (in all seasons) - its beautiful out there!"
POSITIVE,"Staff was very good including Security Staff. Parking was convenient, a big plus. The only thing negative, which I can't figure out how they could change, would be street noise from trucks and fire engines and ambulances."
POSITIVE,"Stayed here after driving 13 hours. Room was large, clean, and uncluttered. Exactly what you hope for after a long day. Bed was great too!"
POSITIVE,Very nice for great pricePros: Friendly and helpful staff. Cons: None
POSITIVE,"Pros: Clean, comfortable and quiet. Cons: The water temp in shower was very sensitive."
POSITIVE,we upgraded to a view room - breathtaking view. the food at the downstairs restaurant - shuckers - was very good. the staff were always helpful. free computer use! self serve breakfast. close to lots of stores and food places. we had a great time. Room Tip: the balcony view rooms are worth the extra. we had to transfer to a first floor room for our last d...
POSITIVE,"I'm sure this place is not as luxurious as the Shorebreak down the street, but I had a very pleasant stay here. Our room was not outstanding but it looked very nice; we requested an extra sitting space (couch, coffee table, small desk, fireplace) for $10 more a night, which was a good deal. Our window, while small, had a great view of the ocean and the pretty little condos on the beach. I was always running in and out of the hotel like a little kid because everything is right down the street. Always got a smile from the man behind the reception desk. Definitely worth it if you can snag a balcony room with ocean view."
POSITIVE,"Service was excellent! Checked in March 24th for a 4 night stay. When we checked in we had just missed the free wine hour but the girl checking us in said she would have wine sent to our room. AND she did!! So nice of her. Hugo, the concierge was wonderful. Friendly and very helpful. The second day there they started remodeling the lobby which meant the check in desk and the lobby were temporarily moved to another area. They did such a nice job trying to make things as seamless as possible. I wish I could have seen the finished remodeled lobby. I am sure it will be beautiful. The rooms were nice and clean. The location is outstanding. Close to everything in the wharf. Their is a cable car line about a block away behind the hotel. There is also a Safeway just across the street and a Trader Joe's a block away. Even the hotel restaurant was excellent. I could not have been happier with this hotel. I would strongly recommend it!"
POSITIVE,Hotel staff was very helpful and courteous. Facility was comfortable. Outside areas could have been kept a little cleaner. Good value for the location for my wife and I.
POSITIVE,"Clean rooms, right on the beach, walking distance to restaraunts"
NEGATIVE,"Stayed here for New Year's Eve and purchased the CoCo Keys Party package. Lets just say my expectations were not set to an unreasonable standard since I was going for a Children's geared party. First, this is the first and only hotel that I ever stayed at that did not have comforters on the beds. Which if this is their standard that is fine, but if a request is made for blankets it should be fulfilled. The room was booked for 4 people and only 3 towels were provided. We called the front desk as soon as we arrived to have more towels brought and 3 extra blankets. And to leave them in the room since we were going to the pool. At the water park we reserved a Cabana which by the way no longer includes a safe and waitstaff as they previously did, and no mention of the downgrade of service. Apon returning to the room, we did find the towels that were requested and 1 blanket. Fine, we get ready for dinner which was included in the package as a buffet that is avalible for 1 and 1/2 hours. Bring the kids down to where we were told it was located to find that it is held in the ""Arcade"" which didn't have the arcade games delivered in time which was part of the package but also this it the walk through from the hotel wing to the water park, so in other words ""The Hallway"". When expecting a dinner buffet to be served at a ""resort and conference center"" I would at the very least expect to be served in a place other than a Hallway. Not only that but they only had one serving station that was open on only one side of the table and didn't even have enough tables and chairs set out to accommodate the people that were already seated and the people in the line by even close! Not to mention that in order to even get the food you would be standing in line for at least an hour! After waiting for a while our kids were so hungry that we ended up taking them out to eat instead since they ended up eating faster that way then waiting in the line for the buffet that was offered and by the time we would have made it to get food the ""dinner time"" would have been over. I requested to speak with the general manager about this, and after a 20 min wait was approached by the Front desk manager who I voiced my complaints to and again requested blankets. She stated that first an for most she would make sure that blankets were brought to the room and if we would go and have dinner in the restaurant she will make sure the general manager would come and speak to us. In this fine dining restaurant that has white table cloths and all, we found while some of the wait staff were dressed appropriately, that the other half either had dirty un-ironed uniforms or was wearing the uniform inappropriately for a restaurant that is suppose to be toted as ""fine dining"". All of the staff were not appropriately trained on the menu and what was being offered and how. It was very disappointing. When we returned to the room we not only find that no blankets were brought to the room still but everyone in our party that had the pizza for lunch at the water park now is sick and running back an forth to the bathroom. One in our party finally went back up to the front desk to not only find that the front desk manager had left for the night but to also, for the 3rd time ask for blankets, and actually got them this time since she refused to leave the front desk with out them and had to finally end up following the staff member to the closet to retrieve them. She did so just to make sure that this time we would actually get them. Now we did return to the front desk to again ask to speak to the general manager to voice our concerns to find, on the busiest night in the hospitality industry of the year, being approached by a man that was attired in faded navy blue dockers and a faded navy blue sweater. Which at seeing this explains the lack of concern in the appearance of the waitstaff in their fine dining restaurant. Who turns out to be the general manager of the ""resort"". His negative attitude and clear disinterest in hearing the complaints were only topped off with his nasty tone as he asked ""What is it exactly that you want me to do for you?"" When told nothing and I requested a business card with his name on it, I'm sure you could share in my shock that he didn't have one. In the end I ended up with someone else business card with his name written on it. This Hotel was very pretty. But that is where it ended. You pay TOO much money to be treated poorly, beds with no comforter, to be served dinner in a hallway with out a place to sit if you can wait in line for an hour, poorly trained and attired staff, and a general manager who clearly thinks he is better than everyone and doesn't believe his customers are deserving enough to even come to work properly attired as a general manager. But on a good note, right down the street less than 5 minutes away you can eat a an Old Country Buffet where all of their staff are friendly and wearing clean and pressed uniforms to the point of not one of them did not, not have a crease in their sleeve."
POSITIVE,"We were quite amazed by the size and the amenities offered by this hotel. The room was nice and had everything we needed. The breakfast buffet was great and there was lots of seating. The hotel offered several activities onsite, including bowling and an arcade room. There was also a nice sports bar. The only problem we encountered was the ventilation in the bathroom. The fan ran quite loudly, but accomplished nothing. By the time the 4th person took a shower, there were water droplets on the ceiling that fell on him as he tried to dry himself. The mirror was still steamed over when we got back from breakfast. Other than that a great place, for a good price. Pros: The game room and sports bar in the basement. Cons: Ventilation problem in the bathroom."
NEGATIVE,"Disliked: Rooms, The un clean rooms taking a bath finding that your sharing it with last person bodily fluids, Mindless staff that does nothing to resolve a problem acept regirated corperat dog ma."
POSITIVE,"This BW rocked!  We paid $85/night with our corporate discount and asked for a room on a high-floor with a view of the bay.  Boy did they deliver!  10th floor with the beautiful US India docked at the harbor - uplit at night it was an awesome sight from our room and balcony.  We were surprised at how modern and wonderfully apponointed our room was - from the fixtures to the artwork to the flatscreen, it was like everything was brand new.  Bed was crisp and comfy, maid service was excellent and the complimentary breakfast really wasn't as bad as other reviewers complained (we were surprised it included hot food).  We walked to Balboa Park one day and to the Gaslamp area at night and didn't feel threatened by the neighborhood at all.  Sure, you could hear the train, but that was part of the charm, for us.  The front desk staff was extremely accommodating, called us cabs whenever we requested, executed daily wake-up calls and took the time to point out local attractions on a handy map (thanks, Miho!).  We will definitely stay here again when visiting the area and wouldn't hesitate to recommend it to friends and family."
NEGATIVE,"STAY AWAY! I was robbed by the house staff here. I left an iPad in my room. Its (was) my favorite toy so I take good care of it. When I went back into the room it was gone. Housekeeping had been there. I was the only person staying in this hotel that morning- so I know it wasn't a guest. The Managers were NO help at all and even incredibly rude and argumentative. I got the police involved- who were super nice and helpful, but unable to do anything much. I also called the national Best Western offices who also told me they were unable and unwilling to do anything since it was independently operated. I was so frustrated dealing with this place, they would not refund my money, and they stole my stuff. Stay away. I am so angry a member of their staff got away with robbing me, and the management of the place was not even really willing to consider the possibility. Disliked: Rooms, Service, Location, Value, Food"
POSITIVE,"If i got more cleaner towels, i would give a 5 star review. Liked: Rooms Disliked: Clean"
POSITIVE,I really don't know thier names.. but all the front desk staff were lovely and the repair man that came and fixed the heating unit was very nice too. Liked: Service
NEGATIVE,Went outside for a smoke and when we got back we got locked out the keys no longer worked.... Disliked: Service
NEGATIVE,The room was dirty and there were ants in the bathroom. I wouldn't recommend staying here. Disliked: Rooms
POSITIVE,"Great hotel and location, will be back next time I'm in town."
POSITIVE,Liked: Rooms
NEUTRAL,"The hotel charges a resort parking fee $5/night, upon arrival, we were told that ""by the way, we have a resort parking fee that Expedia did not tell you about"". I specifically paid more to book this hotel (over Holiday Inn on the other side of Disneyland) because I was under the impression that they would not have a resorting parking charge. But I guess you live you learn. If I could redo it again, I would have booked the Holiday Inn (Holiday Inn charges $10/night for the resorting parking fee, but for what is worth, pick Holiday Inn, at least it comes with Continental breakfast option and the total final price is still cheaper than Best Western). Also, be mindful that the set up of this hotel looks like a motel (literally), think of Motel 6, Super 8 where you park your car outside your door, but if you don't mind that, then it's a go. In a nutshell, if you are able to get a good price on this hotel, then stay here; if you're expecting a nice hotel environment, look into other ones. Liked: Rooms, Location, Food Disliked: Service, Value"
POSITIVE,"This was a wonderful hotel in Branson, MO. We have visited Branson a few times and have never spent so little on a hotel that was up to par with the more ""luxurious"" brands in the area. We were both extremely impressed."
POSITIVE,wifi did not work
NEGATIVE,The carpet had multiple huge stains. The walls are really thin and every time the bathroom or shower was used next door or above us we could hear clearly. We were on the first floor and could also hear every step taken by the poeple upstairs. Goodthing we only had to stay one night.
POSITIVE,"Our family has stayed at this hotel many times and we've always been very pleased! Conveniently located, great rooms, reasonalbe prices and customer service is acceptional! Can't say enough of good things...once you park your car you leave it until your departure. Everything is within walking distance so the location is great! The rooms, indoor pool, hot tub, sauna, outdoor pool, landscaping just amazing. Very courtous and friendly staff! We've stayed three times this winter and there was nothing better then going in the warm pool or hot tub after skiing all day. Although many options, the summers are great here as the outdoor pool is huge, overlooking Lake George."
POSITIVE,"We would highly recommend this hotel. We stayed for three nights, the room was spacious, clean and well equipped (even though the bed was a bit on the hard side) Leisure facilities were of an excellent standard and added to the enjoyment of our visit. The food was fabulous (well worth trying as many different dishes as possible during your stay) a good selection and imaginatively presented. The service we received was first class, all staff were very helpful. A special thanks to Craig and Sheila who served us in the restaurant - they were especially friendly and courteous, even when very busy. We look forward to staying here in the future. Room Tip: Not too near the fuction suite (late night noise)"
NEUTRAL,"Clean, large room w fridge, good shower. Wireless worked fine. Within walking distance of restaurants, grocery, bike shop, souvenirs, info center. Nicely run. No view but was in Moab for hiking and biking w 20 yr old son and did not need aview. No breakfast but what do you want for this price?"
POSITIVE,"On August 27th 2011 we held our 30th Wedding Anniversary reception and party and in the Baronald Suite of the Cartland Bridge Hotel. The hotel and grounds are stunning and the interior of the hotel is very well presented and did not suffer from that old rundown look so often seen in other hotels of this type and age. In the weeks prior to the function the Manager (Mr Robert Duncan) went out of his way to help and be of assistance, and the staff at the hotel were fantastic and extremely helpfull at all times. Our function was held in the Baronald Suite and when guests arrived at the hotel all were greeted by the staff with a glass of champagne and a lot of smiles. We booked a package at the hotel which included drinks for all guests on arrival, a glass of wine with dinner and for the toasts. It also included a 4 course meal with good choices from the menue and the food and the service was excellent. I should also mention that as well as our function taking place there was also a Wedding fuction being hosted at the same time in another suite (the Lanimer Suite), and we feel that all due credit should be given to the hotel and staff for coping admirably with these both functions simultaneously, Excellent Service!! The value for money, service and food were all excellent and everything went according to plan with the help from the hotel manager and his staff. All our guests commented on the great atmosphere, food and service. Based on our experience with this hotel and staff we would highly recommend it to anyone for functions or similar events. We cannot comment on the bebrooms/ accomodation as we did not require the use of them for our function."
NEUTRAL,Keeping in mind I stayed here on St. Patrick's Day...I thought the hotel was very unassuming on the outside. Nothing special really but the inside was well kept and the staff was friendly. The rooms were somewhat small but then it's a hotel roomand I don't need that much room. The only downfall to our stay was that it got somewhat noisy after bar close. I could hear conversations and traffice clear as day from inside our room unfortunately. I would definitely stay here again though as it was close to downtown and at a good price compared to other hotels.
POSITIVE,"We chose the Best Western Loyal Inn for my daughter's wedding. We reserved 12 rooms for the wedding party guests including family from the Philippines, Arizona, Boston and New York. The hotel was conveniently located to the Seattle Center-home of the Space Needle, The Center for Wooden Boats on Lake Union-the wedding venue and close to downtown. We were upgraded to a suite without our knowledge but were very grateful as our room provided a great meeting and congregating room for family and friends. The staff went out of their way to ensure that everything was perfect for my daughter and guests and even put little extra amenities like fresh sunflowers, nibblies, waters and cookies-even a Congratulations balloon for my daughter's stay. The facility was clean and the staff was organized, efficient , gracious and accommodating. I recommend this Best Western wholeheartedly. They have two other properties in Seattle and I will assume they are equally great. Two key staff members who went above and beyond in taking care of our party were Samantha Young and Kelly Sheehan."
